87.0,315.5467044631853
86.0,289.3330059747677
86.0,341.0725138171761
86.0,303.27835663239443
88.0,300.40625331749294
90.0,267.54306853225586
94.0,312.28117199907314
95.0,281.5404253111281
97.0,338.51191528965654
98.0,273.0265860671327
102.0,329.7767276827131
104.0,290.0591195669224
103.0,303.9907508861921
106.0,287.1046629770473
106.0,301.9543039646257
106.0,266.88823297982765
107.0,312.70377802660863
107.0,282.3163801609592
108.0,329.8879443565485
105.0,298.77984039118564
107.0,312.96868608119337
105.0,272.6899886753329
105.0,335.64547488143774
107.0,284.75023854124703
107.0,314.9259116100722
106.0,263.4012945896422
103.0,316.12136208123377
101.0,300.56062875366183
102.0,327.2652339154252
101.0,296.04095979057416
100.0,332.949771808844
100.0,272.51262479081413
101.0,303.0518938634287
99.0,255.76848819465664
100.0,319.00978740440735
97.0,283.31709349546014
90.0,312.6005483312377
87.0,263.88861406271974
88.0,298.0768972078705
87.0,284.0270201871761
88.0,283.1360920883767
88.0,313.6915450256474
83.0,332.6391370468173
82.0,296.7935985943636
81.0,325.43796221623296
84.0,281.3101447055372
85.0,327.0650242171416
84.0,316.73702466894053
83.0,323.3201650418649
82.0,275.5798902289905
81.0,335.1192759604398
80.0,284.1433870284697
81.0,304.1888804677835
80.0,303.09352677054574
79.0,328.24713215742213
84.0,284.1577725713695
85.0,309.4498016650843
86.0,268.025657212563
90.0,330.8865145681537
92.0,304.29681727585756
94.0,307.75548188085764
97.0,288.50462876556816
97.0,307.26162505295713
96.0,301.81141131850205
94.0,327.17949154700653
96.0,282.2967114078163
97.0,309.5312618655223
97.0,294.435410970872
100.0,343.1383303879135
103.0,296.6479087914123
105.0,343.63272413385585
107.0,265.3895156163736
106.0,330.11342599544275
108.0,252.20581739419097
106.0,293.3280478379043
107.0,271.5854414710904
108.0,316.7431516632455
104.0,257.45088345866714
105.0,293.0719658705549
106.0,278.219198616444
106.0,317.6241441195853
102.0,263.4069824065269
96.0,316.3936874691607
98.0,285.3675256802302
101.0,320.0208357677296
103.0,288.0632413600603
102.0,289.2408179534151
101.0,277.6776022295515
102.0,317.1136837459435
101.0,264.72966073857697
100.0,318.93322393262616
97.0,278.411599713099
98.0,321.53140669792856
98.0,284.62220072706566
97.0,316.59451833679026
97.0,297.524050061822
94.0,277.8241246990398
91.0,249.65940228763702
90.0,323.93649153339794
90.0,262.5796990493612
91.0,314.42193257538867
90.0,285.21064034242346
88.0,325.0035986989659
86.0,276.52394452339195
83.0,306.21012504129715
81.0,277.72368977636836
75.0,312.2786078014836
73.0,277.0853263412787
76.0,343.6066928695731
79.0,279.3819942787436
85.0,299.79054580141553
86.0,278.2682870203352
87.0,334.1160974665716
87.0,297.48652019822276
90.0,299.9183705266111
88.0,343.90482685947086
89.0,326.69794825823533
93.0,300.24924668223815
96.0,309.1063433294277
94.0,305.11974206862476
94.0,343.81755977828806
91.0,277.02250047486694
95.0,337.8367353375822
95.0,305.6261892838349
93.0,301.189918027692
96.0,281.8795741054153
94.0,315.8147251001837
92.0,275.2362838364598
94.0,319.48402536938767
95.0,275.2075718638068
94.0,352.1615882428057
93.0,292.8953405446844
93.0,279.663481776253
95.0,246.3714015033902
97.0,316.07990954666155
100.0,280.4107423321398
102.0,343.34544197763086
105.0,272.8877562285687
104.0,318.02322264527527
105.0,276.4464868145649
105.0,337.4787016876665
106.0,294.1539697592685
108.0,337.0716138601736
108.0,270.10333589229907
106.0,322.86969773455473
101.0,270.8823315106134
96.0,276.1930949716754
98.0,266.01514005687807
97.0,326.29395256557797
99.0,277.75017852488565
97.0,364.24867034755715
97.0,317.70255181988665
94.0,357.31679405837207
94.0,288.51966751654885
92.0,330.64422203925653
92.0,311.49068565066534
91.0,336.6541392520853
90.0,240.7507620244314
92.0,295.5275378322646
92.0,269.33795700800385
96.0,324.9224645983916
93.0,277.3043036751202
95.0,321.8344577234705
99.0,275.432754383216
97.0,315.78754066710695
96.0,276.7830404847615
94.0,336.28148822849425
91.0,301.1561846799182
91.0,314.12850442707395
93.0,282.91385143119425
92.0,329.82043823659075
89.0,249.1676369572023
86.0,305.0382527057138
82.0,306.05439937875184
86.0,299.8502286628604
85.0,302.469699186093
86.0,321.96420038894735
87.0,269.0197642107428
88.0,291.6326921499784
87.0,289.5143059889777
89.0,323.0924811206008
87.0,262.9287943920182
88.0,335.7651177056423
83.0,290.21479209423734
83.0,321.44711640164184
82.0,258.11382408516346
84.0,320.6788641303375
83.0,318.2736955426145
83.0,318.6461874773923
82.0,274.1993620425238
84.0,341.65874899802697
81.0,276.1160474088631
85.0,338.69303831033113
87.0,282.1261076990821
85.0,311.9190547355976
87.0,245.19570662389265
84.0,296.7415604228056
87.0,301.6972861009172
88.0,322.65749324395784
84.0,271.8774580098713
81.0,315.69051534143875
81.0,261.1246608104102
82.0,294.69745901786695
85.0,281.92786083899557
87.0,318.80960824610986
85.0,311.89181268842566
86.0,343.5995911586511
84.0,260.0795803807408
84.0,318.11195625070127
83.0,290.0925572186474
85.0,311.417585409506
85.0,282.04844088901547
83.0,341.78086463307585
83.0,314.48089520322833
82.0,317.0718507177664
82.0,275.30751473171557
81.0,320.635497975449
81.0,252.43314701240882
81.0,322.7298428120556
89.0,282.7135367763826
87.0,319.06542341614835
88.0,283.40251652215693
92.0,309.18580618392457
91.0,263.5352092913506
90.0,302.00715042522665
88.0,278.882968391491
92.0,284.9799807975323
94.0,234.5559650995506
89.0,304.6020647997987
89.0,282.3820276456262
86.0,320.08822039331045
84.0,282.11700040396437
86.0,306.08964627318267
86.0,255.96642527295003
85.0,303.06636056501185
84.0,261.4892519495072
86.0,314.2341366730383
91.0,269.74514138983886
91.0,333.8973440065768
90.0,304.03293125828066
91.0,321.9236553660957
92.0,266.9603177140532
93.0,311.5190960941631
100.0,283.2766054524976
101.0,309.70868778492706
103.0,299.6547173747299
97.0,341.6340323954866
97.0,266.09813694242877
98.0,314.86180385006446
96.0,282.7938160605884
96.0,333.10999242776796
95.0,265.0145588243335
95.0,318.86529571508737
96.0,252.1786517227914
95.0,300.0977185305348
92.0,286.3157932672612
92.0,287.78240421593034
92.0,284.3970156987158
89.0,314.42332295441986
88.0,283.21002711892766
90.0,303.2569017181022
92.0,270.6263893556723
90.0,316.97467905008756
89.0,296.94381253583686
93.0,325.2221754600087
94.0,302.6358479386906
97.0,340.9793281305922
98.0,281.81475648805923
95.0,348.60623090860656
96.0,280.83869504956914
97.0,319.17586603816426
101.0,305.3094043378402
102.0,316.51755184342744
96.0,285.14139713026657
95.0,292.5630121385341
94.0,286.00122585611314
93.0,310.64003170431056
92.0,298.2838994431571
92.0,311.43584851321975
88.0,274.25752407465916
86.0,322.89702604360457
85.0,279.6237055019988
87.0,314.59669134298446
87.0,268.6046266183069
85.0,287.99872370640225
86.0,263.08884521463483
87.0,316.976173008316
89.0,290.2528314577368
90.0,296.66112050176645
89.0,280.02792571430086
90.0,320.6968734639668
86.0,277.29132110974086
86.0,287.3317451075202
88.0,257.86961277757223
88.0,335.90031842351425
91.0,277.74338821285477
91.0,316.2968497140612
92.0,271.52756066507646
89.0,317.02652434318
89.0,296.05636198775863
86.0,312.65049273134446
86.0,272.06167486557086
83.0,349.3783136372572
83.0,273.7658251280694
85.0,323.5849365089051
84.0,250.4980249126022
84.0,340.68188011677955
79.0,305.1969914775721
77.0,343.09255801934063
82.0,278.41395002601297
83.0,343.75589199327925
84.0,275.4690075844953
82.0,299.5487359360752
80.0,260.39222508245734
80.0,338.658430807613
78.0,264.74456701104936
82.0,332.30237389611415
84.0,224.90689596639726
84.0,325.1334165487488
86.0,267.1729470337963
87.0,245.90097458258447
86.0,265.9773355463247
87.0,360.95345977644445
90.0,291.86236828783296
89.0,305.01427884003186
94.0,275.3691827636336
95.0,290.3040757666184
95.0,294.1691578599217
97.0,313.012266472011
96.0,294.57500134599525
91.0,325.8070696159955
88.0,310.39381129500475
88.0,304.932276030899
89.0,282.0599873827883
91.0,303.8089837972349
94.0,278.0871452829437
94.0,342.54387483638493
94.0,266.3647077217439
96.0,329.8035094101119
94.0,303.5983509168974
95.0,317.4132734262072
96.0,315.4756681519328
95.0,325.9505594174994
97.0,293.2097560640113
96.0,321.87807082854744
94.0,296.0051669817424
99.0,313.1599025242602
99.0,265.6973804631718
99.0,319.86393068718695
102.0,276.6615253988687
100.0,309.7015209179887
102.0,277.2600457726797
102.0,325.20392084192486
102.0,271.72470640757064
102.0,318.2572309041578
102.0,305.09018639294027
102.0,310.6522971825019
103.0,278.81593316392264
103.0,333.16292145092325
100.0,277.454141118428
100.0,315.8922720681187
97.0,255.3885246162875
94.0,322.21196555153324
97.0,336.6966661453013
93.0,332.7731064141896
94.0,271.9055567888443
95.0,336.25183801265575
99.0,285.20668034051124
103.0,325.6362421857288
98.0,282.8556604357756
94.0,317.24090242163396
91.0,302.5082938218306
91.0,326.05777630349047
94.0,291.48879758873454
93.0,347.7121915587075
95.0,261.8608483091322
91.0,317.20309580280303
91.0,268.7657415941834
91.0,321.59227601114253
91.0,289.4595945023189
95.0,301.24867290258703
93.0,283.92600540528355
91.0,315.7299500270283
92.0,281.0010395267072
95.0,300.00057832333874
95.0,289.2136542685246
97.0,325.2959779407001
96.0,295.9846552426214
91.0,327.2148023412196
89.0,285.40963798950474
91.0,313.3361184501239
90.0,313.24026709338557
90.0,304.05844313214556
91.0,271.14390960963135
88.0,331.44253580965193
88.0,284.5567611608698
88.0,331.6427449035068
