17.0,311.29411764705884
16.0,285.3125
18.0,340.1111111111111
19.0,299.4736842105263
17.0,297.1764705882353
16.0,265.4375
17.0,309.05882352941177
19.0,277.7368421052632
15.0,335.1333333333333
15.0,268.2
15.0,327.0
15.0,288.53333333333336
13.0,299.6923076923077
14.0,281.2857142857143
12.0,298.5
12.0,263.0
12.0,303.4166666666667
13.0,276.3076923076923
13.0,324.0769230769231
12.0,291.5833333333333
13.0,308.38461538461536
12.0,268.4166666666667
11.0,332.72727272727275
11.0,279.45454545454544
9.0,312.44444444444446
9.0,259.55555555555554
8.0,310.75
10.0,298.5
11.0,324.09090909090907
9.0,288.8888888888889
9.0,326.6666666666667
9.0,267.55555555555554
10.0,297.0
10.0,253.4
10.0,319.7
10.0,279.1
12.0,305.5
13.0,262.0
14.0,295.42857142857144
14.0,282.7142857142857
15.0,280.53333333333336
14.0,308.85714285714283
11.0,327.8181818181818
12.0,291.25
14.0,323.85714285714283
14.0,279.64285714285717
14.0,327.07142857142856
15.0,312.4
17.0,319.6470588235294
18.0,273.72222222222223
16.0,334.375
15.0,280.6666666666667
14.0,300.35714285714283
13.0,298.9230769230769
14.0,323.64285714285717
16.0,282.125
13.0,306.7692307692308
12.0,263.3333333333333
12.0,325.75
11.0,298.54545454545456
14.0,306.2857142857143
13.0,285.3076923076923
13.0,301.9230769230769
12.0,298.25
12.0,327.0833333333333
12.0,278.9166666666667
12.0,303.4166666666667
8.0,289.75
9.0,342.1111111111111
8.0,299.875
10.0,340.9
10.0,259.3
10.0,326.1
10.0,252.5
9.0,293.44444444444446
9.0,269.55555555555554
10.0,311.5
10.0,252.8
10.0,287.0
10.0,274.9
11.0,313.8181818181818
10.0,260.9
10.0,315.9
11.0,279.3636363636364
11.0,316.0
9.0,286.1111111111111
10.0,290.7
11.0,277.3636363636364
10.0,311.8
12.0,262.8333333333333
12.0,316.25
13.0,276.7692307692308
15.0,319.53333333333336
13.0,284.0
15.0,313.8666666666667
18.0,296.6666666666667
19.0,275.4736842105263
19.0,248.10526315789474
16.0,319.1875
15.0,260.26666666666665
18.0,313.0
16.0,284.125
15.0,324.06666666666666
16.0,274.875
17.0,303.05882352941177
17.0,272.6470588235294
16.0,307.8125
13.0,273.38461538461536
14.0,338.2857142857143
15.0,272.8666666666667
16.0,296.625
16.0,275.4375
15.0,329.46666666666664
15.0,293.46666666666664
16.0,294.9375
15.0,338.1333333333333
16.0,323.125
19.0,296.57894736842104
19.0,306.4736842105263
15.0,302.3333333333333
15.0,339.93333333333334
15.0,273.73333333333335
15.0,336.3333333333333
12.0,300.5833333333333
12.0,293.9166666666667
13.0,276.46153846153845
12.0,314.0833333333333
10.0,273.4
12.0,316.3333333333333
12.0,270.3333333333333
11.0,345.3636363636364
14.0,289.7142857142857
14.0,276.64285714285717
14.0,242.0
14.0,311.14285714285717
14.0,277.42857142857144
14.0,341.42857142857144
15.0,269.46666666666664
13.0,313.9230769230769
12.0,271.0
13.0,333.6923076923077
14.0,290.7142857142857
16.0,333.3125
15.0,264.2
16.0,317.4375
16.0,270.125
13.0,272.61538461538464
15.0,262.53333333333336
15.0,323.8
15.0,275.53333333333336
14.0,361.0
15.0,314.2
15.0,352.3333333333333
14.0,282.35714285714283
14.0,328.5
14.0,308.07142857142856
14.0,333.7857142857143
15.0,238.26666666666668
13.0,292.3076923076923
14.0,270.7857142857143
14.0,321.0
13.0,271.3076923076923
13.0,317.15384615384613
13.0,271.46153846153845
13.0,312.15384615384613
13.0,272.7692307692308
12.0,331.5833333333333
9.0,292.44444444444446
10.0,309.3
10.0,280.6
10.0,327.9
10.0,244.1
9.0,303.77777777777777
10.0,303.9
12.0,294.6666666666667
11.0,304.27272727272725
11.0,321.27272727272725
12.0,267.0
13.0,287.3076923076923
15.0,285.93333333333334
14.0,319.5
14.0,261.85714285714283
15.0,331.6
15.0,287.3333333333333
13.0,317.6923076923077
14.0,252.28571428571428
17.0,317.8235294117647
14.0,315.57142857142856
15.0,313.73333333333335
16.0,270.75
16.0,339.1875
14.0,277.0
15.0,337.6666666666667
16.0,280.6875
16.0,309.6875
16.0,241.0
14.0,293.2142857142857
15.0,296.4
16.0,317.625
15.0,269.6
12.0,311.1666666666667
13.0,257.53846153846155
13.0,293.61538461538464
13.0,278.38461538461536
13.0,314.61538461538464
13.0,307.9230769230769
14.0,340.35714285714283
15.0,256.26666666666665
12.0,316.4166666666667
14.0,287.7857142857143
13.0,306.61538461538464
13.0,277.61538461538464
12.0,339.9166666666667
14.0,311.57142857142856
15.0,312.8666666666667
17.0,272.11764705882354
17.0,320.29411764705884
15.0,249.26666666666668
14.0,318.42857142857144
16.0,279.3125
13.0,313.0769230769231
15.0,278.8
17.0,306.88235294117646
17.0,263.70588235294116
13.0,297.6923076923077
11.0,273.27272727272725
15.0,281.0
16.0,233.5
14.0,303.2142857142857
15.0,277.0
12.0,314.9166666666667
12.0,279.3333333333333
11.0,304.45454545454544
13.0,254.84615384615384
10.0,302.0
8.0,257.75
11.0,312.6363636363636
11.0,266.0
11.0,329.09090909090907
10.0,298.8
10.0,317.9
11.0,264.6363636363636
10.0,308.3
10.0,279.0
10.0,309.7
10.0,296.5
8.0,338.5
9.0,260.0
10.0,311.9
10.0,280.7
11.0,329.0
11.0,260.54545454545456
11.0,317.0
10.0,250.0
9.0,298.0
10.0,288.4
11.0,283.6363636363636
11.0,278.45454545454544
13.0,310.61538461538464
15.0,280.6666666666667
12.0,300.1666666666667
12.0,267.6666666666667
11.0,315.27272727272725
14.0,293.7142857142857
13.0,320.9230769230769
12.0,298.0833333333333
13.0,334.7692307692308
12.0,274.6666666666667
13.0,345.0769230769231
12.0,275.25
12.0,313.6666666666667
14.0,300.07142857142856
14.0,314.2142857142857
14.0,281.7142857142857
12.0,288.9166666666667
10.0,281.8
11.0,307.09090909090907
13.0,294.84615384615387
14.0,306.14285714285717
14.0,268.7142857142857
14.0,322.35714285714283
13.0,278.46153846153845
14.0,311.35714285714283
13.0,265.3076923076923
10.0,287.6
12.0,257.4166666666667
12.0,311.25
12.0,294.4166666666667
10.0,293.7
9.0,274.1111111111111
10.0,316.7
9.0,278.1111111111111
12.0,285.3333333333333
12.0,254.33333333333334
13.0,332.38461538461536
15.0,274.2
15.0,310.0
15.0,265.73333333333335
17.0,314.05882352941177
14.0,293.42857142857144
14.0,307.7142857142857
16.0,266.6875
17.0,347.4117647058824
15.0,272.6
12.0,319.8333333333333
12.0,250.41666666666666
12.0,338.8333333333333
8.0,300.875
10.0,340.6
12.0,275.75
13.0,342.7692307692308
13.0,274.61538461538464
11.0,295.3636363636364
11.0,256.90909090909093
12.0,337.75
11.0,264.72727272727275
11.0,329.0
11.0,220.63636363636363
13.0,320.9230769230769
12.0,266.9166666666667
12.0,245.0
12.0,265.1666666666667
12.0,357.6666666666667
14.0,287.07142857142856
14.0,302.0
15.0,270.1333333333333
14.0,286.7857142857143
12.0,289.0
13.0,307.0
15.0,289.93333333333334
16.0,323.5625
14.0,305.0
13.0,300.2307692307692
13.0,278.15384615384613
13.0,299.6923076923077
14.0,273.92857142857144
13.0,339.53846153846155
14.0,265.57142857142856
14.0,326.5
13.0,296.7692307692308
13.0,316.38461538461536
13.0,316.53846153846155
12.0,324.1666666666667
12.0,289.6666666666667
10.0,317.9
9.0,292.6666666666667
12.0,310.3333333333333
12.0,262.75
11.0,318.09090909090907
12.0,274.0833333333333
9.0,307.22222222222223
8.0,278.25
9.0,318.55555555555554
11.0,270.90909090909093
11.0,315.90909090909093
10.0,301.6
9.0,304.0
9.0,273.1111111111111
9.0,328.44444444444446
9.0,276.1111111111111
10.0,314.8
8.0,250.5
10.0,316.7
12.0,332.5
11.0,329.45454545454544
13.0,272.53846153846155
13.0,335.15384615384613
13.0,285.0
13.0,323.6923076923077
13.0,279.3076923076923
14.0,314.57142857142856
13.0,296.15384615384613
12.0,321.6666666666667
13.0,288.61538461538464
13.0,343.61538461538464
11.0,259.1818181818182
10.0,315.8
12.0,267.1666666666667
14.0,318.92857142857144
14.0,284.92857142857144
14.0,298.7142857142857
13.0,280.0769230769231
13.0,310.61538461538464
16.0,279.875
14.0,295.7857142857143
13.0,287.46153846153845
13.0,320.15384615384613
13.0,290.7692307692308
13.0,322.84615384615387
14.0,280.2857142857143
14.0,310.2142857142857
12.0,310.0
14.0,298.85714285714283
15.0,266.53333333333336
12.0,327.5
12.0,280.5
10.0,327.6
11.0,292.3636363636364
14.0,329.14285714285717
12.0,301.3333333333333
15.0,298.93333333333334
13.0,250.69230769230768
13.0,307.53846153846155
11.0,270.8181818181818
12.0,321.0
14.0,264.2857142857143
12.0,329.25
11.0,256.8181818181818
13.0,319.38461538461536
14.0,272.64285714285717
16.0,347.875
16.0,279.625
18.0,309.94444444444446
17.0,280.52941176470586
18.0,318.72222222222223
18.0,292.5
18.0,293.6666666666667
20.0,285.45
20.0,306.6
17.0,243.47058823529412
15.0,275.1333333333333
16.0,289.3125
16.0,334.25
17.0,301.0
17.0,324.5882352941176
17.0,319.4117647058824
16.0,312.25
15.0,277.26666666666665
15.0,293.8
16.0,287.6875
16.0,306.4375
16.0,287.0625
15.0,315.06666666666666
17.0,276.0
14.0,303.57142857142856
14.0,238.78571428571428
16.0,318.9375
15.0,262.8
15.0,335.53333333333336
13.0,274.53846153846155
12.0,337.1666666666667
14.0,264.92857142857144
14.0,307.14285714285717
15.0,275.06666666666666
12.0,339.0
13.0,312.3076923076923
14.0,289.2142857142857
14.0,279.5
14.0,319.7142857142857
13.0,285.53846153846155
12.0,291.3333333333333
13.0,252.30769230769232
13.0,334.7692307692308
13.0,259.3076923076923
12.0,348.6666666666667
12.0,276.5
12.0,310.8333333333333
12.0,242.91666666666666
12.0,297.75
12.0,276.25
13.0,327.61538461538464
13.0,227.46153846153845
12.0,285.5833333333333
13.0,277.84615384615387
12.0,343.75
11.0,269.0
11.0,326.45454545454544
11.0,312.1818181818182
10.0,321.9
11.0,277.72727272727275
13.0,317.9230769230769
14.0,289.07142857142856
13.0,308.6923076923077
13.0,270.38461538461536
13.0,296.84615384615387
12.0,303.0
13.0,341.0
15.0,265.26666666666665
15.0,341.53333333333336
15.0,280.6
14.0,312.42857142857144
13.0,260.7692307692308
13.0,325.0769230769231
13.0,266.0
11.0,294.3636363636364
12.0,257.5
12.0,331.6666666666667
11.0,250.1818181818182
10.0,333.5
8.0,271.125
7.0,324.42857142857144
8.0,302.5
8.0,326.125
8.0,267.125
9.0,291.6666666666667
8.0,279.125
8.0,296.5
9.0,316.55555555555554
10.0,399.2
11.0,342.3636363636364
11.0,398.72727272727275
11.0,356.45454545454544
11.0,387.45454545454544
13.0,281.0
13.0,326.7692307692308
14.0,292.07142857142856
15.0,326.8
14.0,276.85714285714283
